"workerid","category","item","val","gender","metric"
16,"food","smokes cigarettes",0.4,"female","existence"
16,"food","drinks coffee",0.9,"female","existence"
16,"entertainment","watches professional football",0.9,"female","existence"
16,"entertainment","watches space launches",0.001,"female","existence"
16,"clothing","wears a bra",1,"female","existence"
16,"clothing","wears a watch",0.3,"female","existence"
16,"clothing","wears a suit",0.25,"female","existence"
16,"entertainment","goes to the movies",0.975,"female","existence"
16,"employment","sells things on eBay",0.07,"female","existence"
16,"clothing","wears socks",1,"female","existence"
16,"employment","volunteers for soup kitchens",0.1,"female","existence"
16,"hobby","plays the banjo",0.003,"female","existence"
16,"employment","volunteers for political campaigns",0.02,"female","existence"
16,"hobby","runs",1,"female","existence"
16,"food","eats peanut butter",0.8,"female","existence"
16,"entertainment","goes to the ballet",0.02,"female","existence"
16,"food","does cocaine",0.1,"female","existence"
16,"food","smokes marijuana",0.5,"female","existence"
16,"hobby","hikes",0.1,"female","existence"
16,"employment","steals chewing gum",0.01,"female","existence"
16,"employment","sells companies",0.002,"female","existence"
16,"employment","writes poems",0.4,"female","existence"
16,"hobby","plays tennis",0.3,"female","existence"
17,"entertainment","listens to Pandora",0.6,"female","existence"
17,"employment","volunteers for soup kitchens",0.02,"female","existence"
17,"food","drinks coffee",0.95,"female","existence"
17,"entertainment","goes to the movies",0.999,"female","existence"
17,"employment","sells companies",0.15,"female","existence"
17,"hobby","hikes",0.7,"female","existence"
17,"hobby","runs",0.7,"female","existence"
17,"food","smokes cigarettes",0.5,"female","existence"
17,"clothing","wears socks",1,"female","existence"
17,"entertainment","listens to live music",0.9,"female","existence"
17,"employment","steals cars",0.025,"female","existence"
17,"food","smokes marijuana",0.4,"female","existence"
17,"food","drinks beer",0.7,"female","existence"
17,"clothing","wears slacks",0.9,"female","existence"
17,"clothing","wears a watch",0.95,"female","existence"
17,"employment","sells things on eBay",0.2,"female","existence"
17,"entertainment","goes to the ballet",0.2,"female","existence"
17,"hobby","climbs mountains",0.3,"female","existence"
17,"entertainment","watches professional football",0.6,"female","existence"
17,"food","eats caviar",0.2,"female","existence"
17,"entertainment","watches space launches",0.3,"female","existence"
17,"hobby","plays tennis",0.5,"female","existence"
17,"employment","volunteers for political campaigns",0.1,"female","existence"
17,"food","does cocaine",0.15,"female","existence"
17,"food","eats peanut butter",0.85,"female","existence"
17,"employment","steals chewing gum",0.005,"female","existence"
17,"hobby","plays the banjo",0.05,"female","existence"
17,"employment","writes poems",0.6,"female","existence"
17,"clothing","wears a suit",0.3,"female","existence"
17,"employment","writes novels",0.05,"female","existence"
17,"clothing","wears a bra",0.95,"female","existence"
18,"employment","volunteers for soup kitchens",0.3,"female","existence"
18,"food","smokes marijuana",0.1,"female","existence"
18,"hobby","climbs mountains",0.01,"female","existence"
18,"entertainment","watches space launches",0.1,"female","existence"
18,"food","does cocaine",0.01,"female","existence"
18,"hobby","runs",0.9,"female","existence"
18,"employment","sells companies",1e-06,"female","existence"
18,"clothing","wears slacks",0.95,"female","existence"
18,"clothing","wears a watch",0.98,"female","existence"
18,"employment","sells things on eBay",0.1,"female","existence"
18,"clothing","wears a suit",0.2,"female","existence"
18,"hobby","plays tennis",0.5,"female","existence"
18,"hobby","plays the banjo",0.01,"female","existence"
18,"entertainment","goes to the movies",0.99,"female","existence"
18,"employment","steals cars",1e-06,"female","existence"
18,"hobby","hikes",0.6,"female","existence"
18,"employment","volunteers for political campaigns",0.01,"female","existence"
18,"food","drinks beer",0.9,"female","existence"
18,"food","smokes cigarettes",0.2,"female","existence"
18,"entertainment","watches professional football",0.9,"female","existence"
18,"employment","steals chewing gum",0.01,"female","existence"
18,"entertainment","listens to Pandora",0.3,"female","existence"
18,"entertainment","goes to the ballet",0.3,"female","existence"
18,"employment","writes novels",1e-07,"female","existence"
18,"clothing","wears socks",0.995,"female","existence"
18,"entertainment","listens to live music",0.8,"female","existence"
18,"food","eats caviar",0.005,"female","existence"
18,"employment","writes poems",0.1,"female","existence"
18,"clothing","wears a bra",0.998,"female","existence"
18,"food","eats peanut butter",0.9,"female","existence"
18,"food","drinks coffee",0.8,"female","existence"
19,"hobby","plays the banjo",1e-04,"female","existence"
19,"entertainment","watches professional football",0.1,"female","existence"
19,"entertainment","goes to the movies",0.9,"female","existence"
19,"hobby","runs",0.6,"female","existence"
19,"food","smokes cigarettes",0.2,"female","existence"
19,"clothing","wears a bra",0.98,"female","existence"
19,"clothing","wears socks",1,"female","existence"
19,"food","drinks beer",0.9,"female","existence"
19,"employment","writes poems",0.01,"female","existence"
19,"food","smokes marijuana",0.1,"female","existence"
19,"employment","steals cars",0.001,"female","existence"
19,"hobby","climbs mountains",0.001,"female","existence"
19,"clothing","wears a suit",0.001,"female","existence"
19,"clothing","wears slacks",0.01,"female","existence"
19,"entertainment","goes to the ballet",0.05,"female","existence"
19,"employment","sells things on eBay",0.1,"female","existence"
19,"food","drinks coffee",0.7,"female","existence"
19,"entertainment","watches space launches",0.3,"female","existence"
19,"employment","writes novels",0.005,"female","existence"
19,"entertainment","listens to live music",0.6,"female","existence"
19,"food","eats caviar",0.001,"female","existence"
19,"employment","sells companies",0.001,"female","existence"
19,"employment","steals chewing gum",0.001,"female","existence"
19,"hobby","hikes",0.005,"female","existence"
19,"food","eats peanut butter",0.95,"female","existence"
19,"clothing","wears a watch",0.5,"female","existence"
19,"employment","volunteers for political campaigns",0.05,"female","existence"
19,"hobby","plays tennis",0.05,"female","existence"
19,"entertainment","listens to Pandora",0.3,"female","existence"
19,"food","does cocaine",0.001,"female","existence"
19,"employment","volunteers for soup kitchens",0.001,"female","existence"
20,"entertainment","watches professional football",0.9,"female","existence"
20,"employment","sells things on eBay",0.1,"female","existence"
20,"food","does cocaine",0.05,"female","existence"
20,"clothing","wears a suit",0.8,"female","existence"
20,"clothing","wears a bra",0.95,"female","existence"
20,"clothing","wears a watch",0.95,"female","existence"
20,"hobby","runs",1,"female","existence"
20,"employment","volunteers for soup kitchens",0.3,"female","existence"
20,"employment","steals cars",0.01,"female","existence"
20,"entertainment","watches space launches",0.15,"female","existence"
20,"employment","writes novels",0.07,"female","existence"
20,"food","eats peanut butter",0.9,"female","existence"
20,"food","eats caviar",0.1,"female","existence"
20,"hobby","plays tennis",0.8,"female","existence"
20,"employment","volunteers for political campaigns",0.05,"female","existence"
20,"employment","sells companies",0.01,"female","existence"
20,"clothing","wears socks",1,"female","existence"
20,"entertainment","goes to the movies",0.999,"female","existence"
20,"food","drinks beer",0.9,"female","existence"
20,"food","smokes cigarettes",0.7,"female","existence"
20,"employment","writes poems",0.95,"female","existence"
20,"clothing","wears slacks",0.95,"female","existence"
20,"entertainment","goes to the ballet",0.05,"female","existence"
20,"entertainment","listens to live music",0.9,"female","existence"
20,"employment","steals chewing gum",0.01,"female","existence"
20,"food","smokes marijuana",0.8,"female","existence"
20,"hobby","climbs mountains",0.09,"female","existence"
20,"hobby","plays the banjo",0.025,"female","existence"
20,"entertainment","listens to Pandora",0.9,"female","existence"
20,"food","drinks coffee",0.9,"female","existence"
20,"hobby","hikes",0.6,"female","existence"
21,"entertainment","watches professional football",0.4,"female","existence"
21,"entertainment","listens to live music",0.3,"female","existence"
21,"clothing","wears slacks",0.9,"female","existence"
21,"hobby","plays the banjo",0.002,"female","existence"
21,"food","smokes cigarettes",0.25,"female","existence"
21,"employment","writes novels",5e-04,"female","existence"
21,"hobby","plays tennis",0.2,"female","existence"
21,"employment","volunteers for soup kitchens",0.005,"female","existence"
21,"employment","steals cars",1e-04,"female","existence"
21,"clothing","wears a watch",0.9,"female","existence"
21,"food","eats caviar",0.01,"female","existence"
21,"hobby","climbs mountains",0.002,"female","existence"
21,"clothing","wears a bra",0.98,"female","existence"
21,"food","eats peanut butter",0.9,"female","existence"
21,"employment","volunteers for political campaigns",0.005,"female","existence"
21,"food","drinks coffee",0.9,"female","existence"
21,"employment","sells companies",1e-04,"female","existence"
21,"entertainment","goes to the movies",0.85,"female","existence"
21,"employment","sells things on eBay",0.02,"female","existence"
21,"clothing","wears socks",0.999,"female","existence"
21,"employment","writes poems",0.025,"female","existence"
21,"food","does cocaine",4e-04,"female","existence"
21,"food","smokes marijuana",0.04,"female","existence"
21,"hobby","hikes",0.3,"female","existence"
21,"entertainment","listens to Pandora",0.3,"female","existence"
21,"entertainment","goes to the ballet",0.001,"female","existence"
21,"employment","steals chewing gum",0.001,"female","existence"
21,"entertainment","watches space launches",0.2,"female","existence"
21,"hobby","runs",0.9,"female","existence"
21,"food","drinks beer",0.2,"female","existence"
21,"clothing","wears a suit",0.2,"female","existence"
22,"food","smokes cigarettes",0.5,"female","existence"
22,"employment","writes novels",0.15,"female","existence"
22,"food","drinks beer",0.6,"female","existence"
22,"employment","sells things on eBay",0.1,"female","existence"
22,"hobby","plays the banjo",0.01,"female","existence"
22,"hobby","hikes",0.5,"female","existence"
22,"employment","writes poems",0.1,"female","existence"
22,"clothing","wears a bra",0.95,"female","existence"
22,"hobby","plays tennis",0.7,"female","existence"
22,"entertainment","watches space launches",0.09,"female","existence"
22,"entertainment","watches professional football",0.3,"female","existence"
22,"clothing","wears slacks",0.75,"female","existence"
22,"food","smokes marijuana",0.1,"female","existence"
22,"employment","volunteers for soup kitchens",0.075,"female","existence"
22,"food","eats caviar",0.035,"female","existence"
22,"employment","steals chewing gum",0.05,"female","existence"
22,"employment","sells companies",0.003,"female","existence"
22,"clothing","wears a suit",0.3,"female","existence"
22,"employment","volunteers for political campaigns",0.025,"female","existence"
22,"clothing","wears a watch",0.9,"female","existence"
22,"entertainment","goes to the ballet",0.175,"female","existence"
22,"entertainment","listens to live music",0.5,"female","existence"
22,"employment","steals cars",0.007,"female","existence"
22,"food","drinks coffee",0.9,"female","existence"
22,"clothing","wears socks",1,"female","existence"
22,"hobby","climbs mountains",0.2,"female","existence"
22,"hobby","runs",0.795,"female","existence"
22,"entertainment","listens to Pandora",0.115,"female","existence"
22,"food","eats peanut butter",0.9,"female","existence"
22,"entertainment","goes to the movies",0.9,"female","existence"
22,"food","does cocaine",0.015,"female","existence"
23,"hobby","climbs mountains",0.001,"female","existence"
23,"clothing","wears slacks",0.6,"female","existence"
23,"employment","volunteers for political campaigns",0.001,"female","existence"
23,"food","eats caviar",0.1,"female","existence"
23,"clothing","wears a suit",0.4,"female","existence"
23,"clothing","wears socks",1,"female","existence"
23,"employment","sells companies",1e-04,"female","existence"
23,"hobby","plays the banjo",1e-04,"female","existence"
23,"food","smokes cigarettes",0.01,"female","existence"
23,"entertainment","listens to live music",0.9,"female","existence"
23,"employment","steals cars",1e-05,"female","existence"
23,"clothing","wears a bra",1,"female","existence"
23,"entertainment","goes to the ballet",0.4,"female","existence"
23,"clothing","wears a watch",0.85,"female","existence"
23,"entertainment","watches professional football",0.65,"female","existence"
23,"hobby","hikes",0.75,"female","existence"
23,"hobby","runs",0.95,"female","existence"
23,"food","smokes marijuana",0.55,"female","existence"
23,"food","eats peanut butter",0.7,"female","existence"
23,"hobby","plays tennis",0.4,"female","existence"
23,"employment","volunteers for soup kitchens",0.25,"female","existence"
23,"food","drinks coffee",0.9,"female","existence"
23,"entertainment","listens to Pandora",0.3,"female","existence"
23,"employment","steals chewing gum",0.001,"female","existence"
23,"food","drinks beer",0.8,"female","existence"
23,"employment","writes poems",0.5,"female","existence"
23,"entertainment","watches space launches",0.6,"female","existence"
23,"employment","sells things on eBay",0.6,"female","existence"
23,"food","does cocaine",0.003,"female","existence"
23,"employment","writes novels",1e-04,"female","existence"
23,"entertainment","goes to the movies",0.99,"female","existence"
24,"food","does cocaine",0.2,"female","existence"
24,"employment","steals chewing gum",0.1,"female","existence"
24,"employment","volunteers for soup kitchens",0.01,"female","existence"
24,"clothing","wears socks",1,"female","existence"
24,"clothing","wears slacks",1,"female","existence"
24,"food","drinks beer",0.95,"female","existence"
24,"hobby","runs",0.1,"female","existence"
24,"hobby","hikes",0.25,"female","existence"
24,"clothing","wears a watch",0.65,"female","existence"
24,"entertainment","goes to the movies",1,"female","existence"
24,"hobby","climbs mountains",0.05,"female","existence"
24,"employment","steals cars",1e-04,"female","existence"
24,"employment","writes poems",0.1,"female","existence"
24,"entertainment","watches space launches",0.5,"female","existence"
24,"entertainment","listens to live music",0.9,"female","existence"
24,"food","eats peanut butter",0.9,"female","existence"
24,"food","smokes marijuana",0.4,"female","existence"
24,"entertainment","watches professional football",0.75,"female","existence"
24,"employment","writes novels",0.001,"female","existence"
24,"clothing","wears a bra",1,"female","existence"
24,"food","drinks coffee",0.95,"female","existence"
24,"entertainment","goes to the ballet",0.25,"female","existence"
24,"hobby","plays the banjo",0.01,"female","existence"
24,"hobby","plays tennis",0.3,"female","existence"
24,"employment","sells companies",0.001,"female","existence"
24,"employment","volunteers for political campaigns",0.15,"female","existence"
24,"employment","sells things on eBay",0.1,"female","existence"
24,"food","eats caviar",0.08,"female","existence"
24,"entertainment","listens to Pandora",0.5,"female","existence"
24,"food","smokes cigarettes",0.5,"female","existence"
24,"clothing","wears a suit",0.1,"female","existence"
25,"clothing","wears a watch",0.8,"female","existence"
25,"employment","writes novels",0.01,"female","existence"
25,"food","smokes cigarettes",0.18,"female","existence"
25,"hobby","runs",0.98,"female","existence"
25,"employment","volunteers for political campaigns",0.025,"female","existence"
25,"entertainment","goes to the ballet",0.03,"female","existence"
25,"food","drinks beer",0.8,"female","existence"
25,"clothing","wears socks",1,"female","existence"
25,"hobby","climbs mountains",0.05,"female","existence"
25,"food","smokes marijuana",0.5,"female","existence"
25,"employment","volunteers for soup kitchens",0.05,"female","existence"
25,"hobby","plays tennis",0.05,"female","existence"
25,"employment","writes poems",0.975,"female","existence"
25,"employment","steals chewing gum",0.05,"female","existence"
25,"employment","steals cars",0.003,"female","existence"
25,"employment","sells companies",0.002,"female","existence"
25,"employment","sells things on eBay",0.03,"female","existence"
25,"food","does cocaine",0.01,"female","existence"
25,"food","eats peanut butter",0.9,"female","existence"
25,"clothing","wears a suit",0.65,"female","existence"
25,"entertainment","watches professional football",1,"female","existence"
25,"hobby","plays the banjo",0.005,"female","existence"
25,"food","drinks coffee",0.9,"female","existence"
25,"clothing","wears slacks",0.95,"female","existence"
25,"entertainment","goes to the movies",0.99,"female","existence"
25,"entertainment","listens to live music",0.9,"female","existence"
25,"entertainment","watches space launches",0.85,"female","existence"
25,"clothing","wears a bra",0.98,"female","existence"
25,"food","eats caviar",0.02,"female","existence"
25,"entertainment","listens to Pandora",0.15,"female","existence"
25,"hobby","hikes",0.75,"female","existence"
26,"employment","steals chewing gum",0.001,"female","existence"
26,"clothing","wears socks",0.99,"female","existence"
26,"food","smokes cigarettes",0.2,"female","existence"
26,"entertainment","watches professional football",0.5,"female","existence"
26,"entertainment","listens to live music",0.1,"female","existence"
26,"hobby","hikes",0.05,"female","existence"
26,"hobby","plays the banjo",0.001,"female","existence"
26,"hobby","climbs mountains",0.001,"female","existence"
26,"employment","writes novels",0.001,"female","existence"
26,"employment","volunteers for political campaigns",0.005,"female","existence"
26,"employment","writes poems",0.001,"female","existence"
26,"food","eats caviar",0.001,"female","existence"
26,"entertainment","goes to the ballet",0.005,"female","existence"
26,"food","does cocaine",0,"female","existence"
26,"clothing","wears a suit",0.002,"female","existence"
26,"clothing","wears a watch",0.002,"female","existence"
26,"clothing","wears slacks",0.5,"female","existence"
26,"food","drinks coffee",0.5,"female","existence"
26,"employment","volunteers for soup kitchens",0.001,"female","existence"
26,"entertainment","watches space launches",0,"female","existence"
26,"food","eats peanut butter",0.9,"female","existence"
26,"hobby","plays tennis",0.001,"female","existence"
26,"food","smokes marijuana",0.001,"female","existence"
26,"entertainment","listens to Pandora",0.001,"female","existence"
26,"employment","sells companies",0.001,"female","existence"
26,"food","drinks beer",0.001,"female","existence"
26,"clothing","wears a bra",0.9,"female","existence"
26,"employment","steals cars",0,"female","existence"
26,"entertainment","goes to the movies",0.5,"female","existence"
26,"hobby","runs",0.001,"female","existence"
26,"employment","sells things on eBay",0.001,"female","existence"
27,"hobby","plays tennis",0.5,"female","existence"
27,"food","drinks beer",0.7,"female","existence"
27,"employment","writes novels",0.05,"female","existence"
27,"food","does cocaine",0.2,"female","existence"
27,"hobby","runs",0.9,"female","existence"
27,"entertainment","watches space launches",0.05,"female","existence"
27,"clothing","wears a watch",0.3,"female","existence"
27,"employment","volunteers for political campaigns",0.23,"female","existence"
27,"clothing","wears slacks",0.3,"female","existence"
27,"entertainment","listens to Pandora",0.1,"female","existence"
27,"entertainment","goes to the movies",0.6,"female","existence"
27,"hobby","hikes",0.2,"female","existence"
27,"employment","steals chewing gum",0.2,"female","existence"
27,"food","eats peanut butter",0.6,"female","existence"
27,"employment","steals cars",0.02,"female","existence"
27,"clothing","wears a bra",0.95,"female","existence"
27,"food","drinks coffee",0.8,"female","existence"
27,"clothing","wears a suit",0.5,"female","existence"
27,"entertainment","listens to live music",0.4,"female","existence"
27,"entertainment","watches professional football",0.3,"female","existence"
27,"entertainment","goes to the ballet",0.5,"female","existence"
27,"hobby","plays the banjo",0.1,"female","existence"
27,"food","eats caviar",0.02,"female","existence"
27,"employment","writes poems",0.3,"female","existence"
27,"food","smokes marijuana",0.6,"female","existence"
27,"employment","sells companies",0.01,"female","existence"
27,"clothing","wears socks",0.95,"female","existence"
27,"hobby","climbs mountains",0.2,"female","existence"
27,"employment","sells things on eBay",0.4,"female","existence"
27,"employment","volunteers for soup kitchens",0.2,"female","existence"
27,"food","smokes cigarettes",0.25,"female","existence"
28,"entertainment","goes to the ballet",0.01,"female","existence"
28,"employment","volunteers for soup kitchens",0.05,"female","existence"
28,"food","drinks coffee",0.99,"female","existence"
28,"clothing","wears a suit",0.4,"female","existence"
28,"clothing","wears a watch",0.95,"female","existence"
28,"hobby","hikes",0.5,"female","existence"
28,"hobby","climbs mountains",0.03,"female","existence"
28,"hobby","plays the banjo",0.01,"female","existence"
28,"entertainment","watches space launches",0.005,"female","existence"
28,"clothing","wears a bra",0.99,"female","existence"
28,"food","eats peanut butter",0.95,"female","existence"
28,"entertainment","goes to the movies",0.95,"female","existence"
28,"food","smokes marijuana",0.5,"female","existence"
28,"employment","steals cars",0.002,"female","existence"
28,"employment","writes novels",0.002,"female","existence"
28,"food","drinks beer",0.95,"female","existence"
28,"entertainment","watches professional football",0.98,"female","existence"
28,"employment","sells companies",0.001,"female","existence"
28,"clothing","wears socks",1,"female","existence"
28,"food","smokes cigarettes",0.4,"female","existence"
28,"food","does cocaine",0.1,"female","existence"
28,"entertainment","listens to Pandora",0.8,"female","existence"
28,"employment","writes poems",0.1,"female","existence"
28,"hobby","runs",1,"female","existence"
28,"employment","steals chewing gum",0.01,"female","existence"
28,"clothing","wears slacks",0.95,"female","existence"
28,"employment","sells things on eBay",0.5,"female","existence"
28,"entertainment","listens to live music",0.9,"female","existence"
28,"food","eats caviar",0.05,"female","existence"
28,"hobby","plays tennis",0.4,"female","existence"
28,"employment","volunteers for political campaigns",0.003,"female","existence"
29,"clothing","wears a bra",0.6,"female","existence"
29,"entertainment","goes to the movies",0.9,"female","existence"
29,"entertainment","listens to Pandora",0.4,"female","existence"
29,"food","eats caviar",0.01,"female","existence"
29,"food","eats peanut butter",0.7,"female","existence"
29,"employment","steals cars",0,"female","existence"
29,"clothing","wears slacks",0.2,"female","existence"
29,"entertainment","listens to live music",0.5,"female","existence"
29,"hobby","plays the banjo",0.01,"female","existence"
29,"food","does cocaine",0.005,"female","existence"
29,"employment","volunteers for political campaigns",0.03,"female","existence"
29,"clothing","wears socks",0.95,"female","existence"
29,"employment","steals chewing gum",0.01,"female","existence"
29,"hobby","climbs mountains",0.1,"female","existence"
29,"employment","volunteers for soup kitchens",0.1,"female","existence"
29,"employment","writes poems",0.2,"female","existence"
29,"clothing","wears a watch",0.005,"female","existence"
29,"food","smokes cigarettes",0.01,"female","existence"
29,"entertainment","goes to the ballet",0.01,"female","existence"
29,"entertainment","watches space launches",0.05,"female","existence"
29,"employment","writes novels",0.05,"female","existence"
29,"hobby","plays tennis",0.2,"female","existence"
29,"hobby","hikes",0.3,"female","existence"
29,"food","drinks beer",0.05,"female","existence"
29,"food","drinks coffee",0.1,"female","existence"
29,"clothing","wears a suit",0.005,"female","existence"
29,"entertainment","watches professional football",0.4,"female","existence"
29,"employment","sells companies",0.001,"female","existence"
29,"food","smokes marijuana",0.1,"female","existence"
29,"employment","sells things on eBay",0.01,"female","existence"
29,"hobby","runs",0.2,"female","existence"
30,"clothing","wears a watch",0.998,"female","existence"
30,"food","drinks beer",0.75,"female","existence"
30,"food","does cocaine",0.25,"female","existence"
30,"food","eats peanut butter",0.9,"female","existence"
30,"employment","sells companies",0.2,"female","existence"
30,"entertainment","goes to the movies",0.999,"female","existence"
30,"entertainment","watches professional football",0.975,"female","existence"
30,"employment","volunteers for political campaigns",0.5,"female","existence"
30,"food","drinks coffee",0.999,"female","existence"
30,"clothing","wears slacks",0.9,"female","existence"
30,"employment","steals cars",0.1,"female","existence"
30,"employment","writes poems",0.75,"female","existence"
30,"clothing","wears a bra",1,"female","existence"
30,"hobby","hikes",0.8,"female","existence"
30,"clothing","wears socks",1,"female","existence"
30,"entertainment","listens to live music",0.8,"female","existence"
30,"employment","writes novels",0.1,"female","existence"
30,"hobby","climbs mountains",0.25,"female","existence"
30,"clothing","wears a suit",0.75,"female","existence"
30,"hobby","plays tennis",0.75,"female","existence"
30,"entertainment","goes to the ballet",0.5,"female","existence"
30,"food","eats caviar",0.75,"female","existence"
30,"employment","sells things on eBay",0.25,"female","existence"
30,"hobby","plays the banjo",0.1,"female","existence"
30,"entertainment","watches space launches",0.25,"female","existence"
30,"food","smokes cigarettes",0.5,"female","existence"
30,"entertainment","listens to Pandora",0.5,"female","existence"
30,"employment","steals chewing gum",0.1,"female","existence"
30,"food","smokes marijuana",0.75,"female","existence"
30,"employment","volunteers for soup kitchens",0.5,"female","existence"
30,"hobby","runs",1,"female","existence"
31,"hobby","climbs mountains",0.05,"female","existence"
31,"employment","steals cars",0.004,"female","existence"
31,"food","eats peanut butter",0.95,"female","existence"
31,"employment","steals chewing gum",0.001,"female","existence"
31,"food","smokes marijuana",0.35,"female","existence"
31,"entertainment","watches space launches",0.2,"female","existence"
31,"hobby","plays tennis",0.325,"female","existence"
31,"hobby","runs",0.875,"female","existence"
31,"employment","sells companies",0.01,"female","existence"
31,"clothing","wears slacks",0.998,"female","existence"
31,"entertainment","watches professional football",0.9,"female","existence"
31,"entertainment","goes to the ballet",0.25,"female","existence"
31,"entertainment","goes to the movies",1,"female","existence"
31,"food","drinks beer",0.8,"female","existence"
31,"employment","writes novels",2e-04,"female","existence"
31,"food","does cocaine",0.05,"female","existence"
31,"employment","volunteers for political campaigns",0.075,"female","existence"
31,"clothing","wears a bra",0.98,"female","existence"
31,"employment","writes poems",0.15,"female","existence"
31,"entertainment","listens to Pandora",0.75,"female","existence"
31,"food","eats caviar",0.125,"female","existence"
31,"clothing","wears socks",0.98,"female","existence"
31,"food","smokes cigarettes",0.375,"female","existence"
31,"entertainment","listens to live music",0.8,"female","existence"
31,"employment","volunteers for soup kitchens",0.025,"female","existence"
31,"hobby","hikes",0.15,"female","existence"
31,"clothing","wears a watch",0.625,"female","existence"
31,"clothing","wears a suit",0.65,"female","existence"
31,"hobby","plays the banjo",0.004,"female","existence"
31,"employment","sells things on eBay",0.125,"female","existence"
31,"food","drinks coffee",0.85,"female","existence"
32,"employment","volunteers for political campaigns",0.005,"female","existence"
32,"food","does cocaine",0.01,"female","existence"
32,"food","smokes marijuana",0.02,"female","existence"
32,"entertainment","watches space launches",0.035,"female","existence"
32,"employment","writes poems",0.015,"female","existence"
32,"entertainment","goes to the ballet",0.025,"female","existence"
32,"hobby","plays tennis",0.02,"female","existence"
32,"hobby","plays the banjo",0.002,"female","existence"
32,"food","drinks coffee",0.09,"female","existence"
32,"clothing","wears slacks",0.099,"female","existence"
32,"entertainment","listens to Pandora",0.035,"female","existence"
32,"food","eats peanut butter",0.099,"female","existence"
32,"food","smokes cigarettes",0.06,"female","existence"
32,"clothing","wears a bra",0.1,"female","existence"
32,"entertainment","listens to live music",0.098,"female","existence"
32,"food","drinks beer",0.095,"female","existence"
32,"employment","volunteers for soup kitchens",0.005,"female","existence"
32,"entertainment","goes to the movies",0.099,"female","existence"
32,"clothing","wears a watch",0.098,"female","existence"
32,"employment","steals cars",0.001,"female","existence"
32,"entertainment","watches professional football",0.09,"female","existence"
32,"employment","sells things on eBay",0.008,"female","existence"
32,"hobby","climbs mountains",0.005,"female","existence"
32,"employment","sells companies",0.005,"female","existence"
32,"hobby","runs",0.099,"female","existence"
32,"employment","steals chewing gum",0.002,"female","existence"
32,"clothing","wears socks",0.1,"female","existence"
32,"employment","writes novels",0.003,"female","existence"
32,"food","eats caviar",0.04,"female","existence"
32,"clothing","wears a suit",0.09,"female","existence"
32,"hobby","hikes",0.01,"female","existence"
33,"hobby","runs",0.95,"female","existence"
33,"employment","volunteers for political campaigns",0.5,"female","existence"
33,"clothing","wears a watch",0.985,"female","existence"
33,"food","eats caviar",0.45,"female","existence"
33,"food","drinks beer",0.85,"female","existence"
33,"food","does cocaine",0.4,"female","existence"
33,"clothing","wears socks",0.99,"female","existence"
33,"entertainment","watches professional football",0.6,"female","existence"
33,"entertainment","listens to Pandora",0.5,"female","existence"
33,"entertainment","goes to the movies",0.9,"female","existence"
33,"hobby","climbs mountains",0.4,"female","existence"
33,"employment","sells things on eBay",0.7,"female","existence"
33,"clothing","wears a bra",0.995,"female","existence"
33,"clothing","wears slacks",0.85,"female","existence"
33,"hobby","hikes",0.5,"female","existence"
33,"food","smokes cigarettes",0.5,"female","existence"
33,"employment","writes poems",0.5,"female","existence"
33,"food","smokes marijuana",0.545,"female","existence"
33,"clothing","wears a suit",0.5,"female","existence"
33,"employment","volunteers for soup kitchens",0.5,"female","existence"
33,"employment","steals chewing gum",0.4,"female","existence"
33,"hobby","plays tennis",0.4,"female","existence"
33,"entertainment","listens to live music",0.75,"female","existence"
33,"employment","steals cars",0.1,"female","existence"
33,"hobby","plays the banjo",0.1,"female","existence"
33,"food","eats peanut butter",0.8,"female","existence"
33,"entertainment","watches space launches",0.75,"female","existence"
33,"employment","sells companies",0.35,"female","existence"
33,"employment","writes novels",0.4,"female","existence"
33,"entertainment","goes to the ballet",0.5,"female","existence"
33,"food","drinks coffee",0.7,"female","existence"
34,"employment","sells things on eBay",0.002,"female","existence"
34,"food","smokes marijuana",0.025,"female","existence"
34,"entertainment","watches professional football",0.35,"female","existence"
34,"hobby","hikes",0.008,"female","existence"
34,"clothing","wears a suit",0.2,"female","existence"
34,"clothing","wears slacks",0.7,"female","existence"
34,"hobby","runs",1,"female","existence"
34,"employment","sells companies",0.02,"female","existence"
34,"clothing","wears a bra",0.975,"female","existence"
34,"employment","writes poems",0.4,"female","existence"
34,"hobby","climbs mountains",5e-05,"female","existence"
34,"food","eats caviar",2e-04,"female","existence"
34,"employment","steals chewing gum",1e-05,"female","existence"
34,"food","does cocaine",5e-05,"female","existence"
34,"clothing","wears a watch",0.9,"female","existence"
34,"entertainment","listens to Pandora",0.025,"female","existence"
34,"employment","writes novels",0.005,"female","existence"
34,"food","drinks beer",0.375,"female","existence"
34,"food","smokes cigarettes",0.175,"female","existence"
34,"employment","volunteers for political campaigns",0.03,"female","existence"
34,"hobby","plays the banjo",4e-04,"female","existence"
34,"food","drinks coffee",0.5,"female","existence"
34,"hobby","plays tennis",0.1,"female","existence"
34,"entertainment","watches space launches",0.15,"female","existence"
34,"employment","volunteers for soup kitchens",4e-04,"female","existence"
34,"clothing","wears socks",0.999,"female","existence"
34,"entertainment","goes to the ballet",0.03,"female","existence"
34,"employment","steals cars",2e-06,"female","existence"
34,"food","eats peanut butter",0.75,"female","existence"
34,"entertainment","listens to live music",0.8,"female","existence"
