"workerid","category","trial_type","evidenceStatement","characterGender","freqLevel","characterName","habitual","n_instances","time_period","rt","response","frequency","logFreq"
79,"hobby","truthJudge","played tennis","male",NA,"Anthony","plays tennis",3,"2 years",2017,"disagree-key",243.333333333333,5.49443224547433
79,"food","truthJudge","ate caviar","male",NA,"Josh","eats caviar",3,"5 years",1409,"disagree-key",608.333333333333,6.41072297734848
79,"food","truthJudge","drank coffee","male",NA,"Lewis","drinks coffee",3,"2 weeks",3296,"agree-key",4.66666666666667,1.54044504094715
79,"clothing","truthJudge","wore a watch","female",NA,"Jackie","wears a watch",3,"6 months",2419,"disagree-key",60,4.0943445622221
79,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"John","volunteers for soup kitchens",3,"5 years",1679,"disagree-key",608.333333333333,6.41072297734848
80,"clothing","truthJudge","wore a bra","male",NA,"William","wears a bra",3,"6 months",5885,"agree-key",60,4.0943445622221
80,"food","truthJudge","drank coffee","male",NA,"Ben","drinks coffee",3,"year",1655,"agree-key",121.666666666667,4.80128506491438
80,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Cameron","volunteers for soup kitchens",3,"5 years",2948,"agree-key",608.333333333333,6.41072297734848
80,"food","truthJudge","did cocaine","female",NA,"Kelly","does cocaine",3,"year",1773,"agree-key",121.666666666667,4.80128506491438
80,"food","truthJudge","ate peanut butter","male",NA,"Jacob","eats peanut butter",3,"month",2109,"agree-key",10,2.30258509299405
80,"food","truthJudge","smoked marijuana","female",NA,"Bridgette","smokes marijuana",3,"5 years",3470,"disagree-key",608.333333333333,6.41072297734848
80,"clothing","truthJudge","wore socks","female",NA,"Esther","wears socks",3,"week",1628,"agree-key",2.33333333333333,0.847297860387204
80,"entertainment","truthJudge","watched professional football","female",NA,"Jessica","watches professional football",3,"year",4318,"disagree-key",121.666666666667,4.80128506491438
80,"hobby","truthJudge","played tennis","female",NA,"Brooke","plays tennis",3,"2 years",2721,"disagree-key",243.333333333333,5.49443224547433
80,"employment","truthJudge","sold a company","male",NA,"David","sells companies",3,"year",2086,"agree-key",121.666666666667,4.80128506491438
80,"employment","truthJudge","volunteered for a political campaign","male",NA,"Josh","volunteers for political campaigns",3,"year",2110,"agree-key",121.666666666667,4.80128506491438
80,"entertainment","truthJudge","went to the movies","female",NA,"Monica","goes to the movies",3,"month",2010,"agree-key",10,2.30258509299405
80,"clothing","truthJudge","wore slacks","male",NA,"Alexander","wears slacks",3,"month",1317,"agree-key",10,2.30258509299405
80,"employment","truthJudge","wrote a novel","male",NA,"Lucas","writes novels",3,"year",4057,"agree-key",121.666666666667,4.80128506491438
80,"food","truthJudge","drank beer","female",NA,"Jackie","drinks beer",3,"week",2200,"agree-key",2.33333333333333,0.847297860387204
80,"entertainment","truthJudge","watched space launches","male",NA,"John","watches space launches",3,"2 years",3566,"agree-key",243.333333333333,5.49443224547433
80,"food","truthJudge","smoked cigarettes","male",NA,"Lewis","smokes cigarettes",3,"week",3404,"agree-key",2.33333333333333,0.847297860387204
80,"employment","truthJudge","stole a car","male",NA,"Ted","steals cars",3,"month",1819,"agree-key",10,2.30258509299405
80,"food","truthJudge","drank beer","male",NA,"Daniel","drinks beer",3,"month",2269,"agree-key",10,2.30258509299405
80,"clothing","truthJudge","wore a watch","female",NA,"Elizabeth","wears a watch",3,"month",3739,"agree-key",10,2.30258509299405
80,"entertainment","truthJudge","listened to live music","male",NA,"Brian","listens to live music",3,"month",2406,"agree-key",10,2.30258509299405
80,"employment","truthJudge","stole chewing gum","female",NA,"Angela","steals chewing gum",3,"year",3651,"disagree-key",121.666666666667,4.80128506491438
80,"hobby","truthJudge","ran","female",NA,"Kristina","runs",3,"year",1502,"disagree-key",121.666666666667,4.80128506491438
80,"food","truthJudge","ate caviar","female",NA,"Maya","eats caviar",3,"5 years",1586,"disagree-key",608.333333333333,6.41072297734848
80,"entertainment","truthJudge","listened to Pandora","male",NA,"Michael","listens to Pandora",3,"month",2351,"disagree-key",10,2.30258509299405
80,"hobby","truthJudge","climbed mountains","male",NA,"Jack","climbs mountains",3,"year",2052,"agree-key",121.666666666667,4.80128506491438
80,"clothing","truthJudge","wore a bra","female",NA,"Shannon","wears a bra",3,"month",3421,"disagree-key",10,2.30258509299405
80,"entertainment","truthJudge","went to the ballet","female",NA,"Julia","goes to the ballet",3,"year",2115,"agree-key",121.666666666667,4.80128506491438
80,"clothing","truthJudge","wore a suit","male",NA,"Ronald","wears a suit",3,"week",1303,"agree-key",2.33333333333333,0.847297860387204
80,"clothing","truthJudge","wore socks","male",NA,"Robert","wears socks",3,"week",1149,"agree-key",2.33333333333333,0.847297860387204
80,"food","truthJudge","drank coffee","female",NA,"Nicole","drinks coffee",3,"2 weeks",1365,"agree-key",4.66666666666667,1.54044504094715
80,"hobby","truthJudge","hiked","male",NA,"Vince","hikes",3,"year",3578,"disagree-key",121.666666666667,4.80128506491438
80,"clothing","truthJudge","wore a suit","female",NA,"Stephanie","wears a suit",3,"6 months",2698,"disagree-key",60,4.0943445622221
80,"food","truthJudge","did cocaine","male",NA,"Stephen","does cocaine",3,"5 years",1377,"disagree-key",608.333333333333,6.41072297734848
80,"employment","truthJudge","sold something on eBay","female",NA,"Ashley","sells things on eBay",3,"year",4260,"agree-key",121.666666666667,4.80128506491438
80,"hobby","truthJudge","played the banjo","female",NA,"Elisa","plays the banjo",3,"2 years",1672,"disagree-key",243.333333333333,5.49443224547433
80,"employment","truthJudge","wrote a poem","female",NA,"Natalie","writes poems",3,"year",2679,"agree-key",121.666666666667,4.80128506491438
81,"clothing","truthJudge","wore a suit","male",NA,"Tom","wears a suit",3,"month",4236,"agree-key",10,2.30258509299405
81,"hobby","truthJudge","ran","male",NA,"William","runs",3,"year",2232,"agree-key",121.666666666667,4.80128506491438
81,"food","truthJudge","smoked marijuana","female",NA,"Kathleen","smokes marijuana",3,"week",3849,"agree-key",2.33333333333333,0.847297860387204
81,"clothing","truthJudge","wore slacks","female",NA,"Angela","wears slacks",3,"week",1995,"agree-key",2.33333333333333,0.847297860387204
81,"employment","truthJudge","sold a company","female",NA,"Nicole","sells companies",3,"5 years",5546,"disagree-key",608.333333333333,6.41072297734848
81,"employment","truthJudge","wrote a poem","male",NA,"Daniel","writes poems",3,"5 years",3300,"disagree-key",608.333333333333,6.41072297734848
81,"food","truthJudge","ate peanut butter","male",NA,"Lewis","eats peanut butter",3,"5 years",3477,"agree-key",608.333333333333,6.41072297734848
81,"employment","truthJudge","volunteered for a political campaign","female",NA,"Monica","volunteers for political campaigns",3,"year",3069,"agree-key",121.666666666667,4.80128506491438
81,"employment","truthJudge","sold something on eBay","female",NA,"Veronica","sells things on eBay",3,"year",2050,"agree-key",121.666666666667,4.80128506491438
81,"entertainment","truthJudge","listened to Pandora","male",NA,"Stephen","listens to Pandora",3,"week",2985,"agree-key",2.33333333333333,0.847297860387204
81,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Elizabeth","volunteers for soup kitchens",3,"year",2140,"agree-key",121.666666666667,4.80128506491438
81,"food","truthJudge","ate caviar","female",NA,"Elisa","eats caviar",3,"month",1855,"agree-key",10,2.30258509299405
81,"employment","truthJudge","stole a car","male",NA,"Eric","steals cars",3,"year",2047,"agree-key",121.666666666667,4.80128506491438
81,"employment","truthJudge","wrote a novel","male",NA,"Kyle","writes novels",3,"year",1763,"agree-key",121.666666666667,4.80128506491438
81,"hobby","truthJudge","played the banjo","male",NA,"Martin","plays the banjo",3,"5 years",3319,"disagree-key",608.333333333333,6.41072297734848
81,"entertainment","truthJudge","watched professional football","female",NA,"Crystal","watches professional football",3,"month",3898,"agree-key",10,2.30258509299405
81,"clothing","truthJudge","wore a watch","male",NA,"George","wears a watch",3,"week",2641,"agree-key",2.33333333333333,0.847297860387204
81,"clothing","truthJudge","wore a suit","female",NA,"Maya","wears a suit",3,"week",2962,"agree-key",2.33333333333333,0.847297860387204
81,"food","truthJudge","drank coffee","female",NA,"Amber","drinks coffee",3,"week",2559,"agree-key",2.33333333333333,0.847297860387204
81,"clothing","truthJudge","wore socks","female",NA,"Shannon","wears socks",3,"month",2393,"agree-key",10,2.30258509299405
81,"employment","truthJudge","stole chewing gum","female",NA,"Kristina","steals chewing gum",3,"5 years",5339,"disagree-key",608.333333333333,6.41072297734848
81,"hobby","truthJudge","climbed mountains","female",NA,"Ashley","climbs mountains",3,"2 years",2328,"agree-key",243.333333333333,5.49443224547433
81,"hobby","truthJudge","hiked","female",NA,"Theresa","hikes",3,"year",4654,"agree-key",121.666666666667,4.80128506491438
81,"entertainment","truthJudge","went to the ballet","male",NA,"Greg","goes to the ballet",3,"2 years",3918,"agree-key",243.333333333333,5.49443224547433
81,"food","truthJudge","smoked cigarettes","female",NA,"Natalie","smokes cigarettes",3,"month",1531,"agree-key",10,2.30258509299405
81,"entertainment","truthJudge","went to the movies","male",NA,"Ted","goes to the movies",3,"month",4407,"agree-key",10,2.30258509299405
81,"clothing","truthJudge","wore a bra","male",NA,"Lee","wears a bra",3,"month",3454,"disagree-key",10,2.30258509299405
81,"food","truthJudge","did cocaine","female",NA,"Kim","does cocaine",3,"5 years",2762,"agree-key",608.333333333333,6.41072297734848
81,"hobby","truthJudge","played tennis","female",NA,"Janet","plays tennis",3,"2 years",3612,"disagree-key",243.333333333333,5.49443224547433
81,"food","truthJudge","drank coffee","male",NA,"Anthony","drinks coffee",3,"week",1546,"agree-key",2.33333333333333,0.847297860387204
81,"clothing","truthJudge","wore a bra","female",NA,"Jessica","wears a bra",3,"week",1762,"agree-key",2.33333333333333,0.847297860387204
81,"food","truthJudge","drank beer","female",NA,"Tina","drinks beer",3,"year",4095,"disagree-key",121.666666666667,4.80128506491438
81,"food","truthJudge","did cocaine","male",NA,"Christopher","does cocaine",3,"5 years",2712,"agree-key",608.333333333333,6.41072297734848
81,"food","truthJudge","drank beer","male",NA,"Seth","drinks beer",3,"year",4356,"disagree-key",121.666666666667,4.80128506491438
81,"entertainment","truthJudge","watched space launches","female",NA,"Kelly","watches space launches",3,"year",2378,"agree-key",121.666666666667,4.80128506491438
81,"entertainment","truthJudge","listened to live music","female",NA,"Brooke","listens to live music",3,"year",2106,"agree-key",121.666666666667,4.80128506491438
81,"clothing","truthJudge","wore socks","male",NA,"Robert","wears socks",3,"month",2118,"agree-key",10,2.30258509299405
82,"employment","truthJudge","sold a company","female",NA,"Esther","sells companies",3,"5 years",13704,"agree-key",608.333333333333,6.41072297734848
82,"employment","truthJudge","stole chewing gum","female",NA,"Crystal","steals chewing gum",3,"5 years",13175,"agree-key",608.333333333333,6.41072297734848
82,"food","truthJudge","drank beer","male",NA,"Derrick","drinks beer",3,"2 weeks",6566,"agree-key",4.66666666666667,1.54044504094715
82,"food","truthJudge","smoked cigarettes","male",NA,"Fred","smokes cigarettes",3,"week",5205,"agree-key",2.33333333333333,0.847297860387204
82,"hobby","truthJudge","climbed mountains","female",NA,"Alicia","climbs mountains",3,"year",3704,"agree-key",121.666666666667,4.80128506491438
82,"clothing","truthJudge","wore socks","male",NA,"Eric","wears socks",3,"6 months",3858,"agree-key",60,4.0943445622221
82,"clothing","truthJudge","wore a bra","male",NA,"Stephen","wears a bra",3,"week",4374,"agree-key",2.33333333333333,0.847297860387204
82,"clothing","truthJudge","wore socks","female",NA,"Nicole","wears socks",3,"week",2487,"agree-key",2.33333333333333,0.847297860387204
82,"entertainment","truthJudge","watched space launches","female",NA,"Julia","watches space launches",3,"month",1876,"agree-key",10,2.30258509299405
82,"hobby","truthJudge","ran","female",NA,"Tina","runs",3,"2 months",2441,"agree-key",20,2.99573227355399
82,"food","truthJudge","drank beer","female",NA,"Linda","drinks beer",3,"month",8800,"agree-key",10,2.30258509299405
82,"clothing","truthJudge","wore a bra","female",NA,"Brooke","wears a bra",3,"6 months",5596,"agree-key",60,4.0943445622221
82,"food","truthJudge","ate caviar","male",NA,"Ben","eats caviar",3,"5 years",4578,"agree-key",608.333333333333,6.41072297734848
82,"clothing","truthJudge","wore a watch","female",NA,"Kathleen","wears a watch",3,"week",3781,"agree-key",2.33333333333333,0.847297860387204
82,"entertainment","truthJudge","went to the movies","male",NA,"Anthony","goes to the movies",3,"2 years",1650,"agree-key",243.333333333333,5.49443224547433
82,"employment","truthJudge","stole a car","male",NA,"Jacob","steals cars",3,"month",6673,"agree-key",10,2.30258509299405
82,"food","truthJudge","ate peanut butter","female",NA,"Maya","eats peanut butter",3,"year",6254,"agree-key",121.666666666667,4.80128506491438
82,"clothing","truthJudge","wore slacks","male",NA,"William","wears slacks",3,"week",2531,"agree-key",2.33333333333333,0.847297860387204
82,"food","truthJudge","did cocaine","female",NA,"Angela","does cocaine",3,"week",1016,"agree-key",2.33333333333333,0.847297860387204
82,"food","truthJudge","smoked marijuana","female",NA,"Stephanie","smokes marijuana",3,"month",1531,"agree-key",10,2.30258509299405
82,"food","truthJudge","did cocaine","male",NA,"Christopher","does cocaine",3,"year",20487,"agree-key",121.666666666667,4.80128506491438
82,"employment","truthJudge","sold something on eBay","male",NA,"Alexander","sells things on eBay",3,"5 years",2580,"agree-key",608.333333333333,6.41072297734848
82,"hobby","truthJudge","played tennis","female",NA,"Bridgette","plays tennis",3,"year",5111,"agree-key",121.666666666667,4.80128506491438
82,"food","truthJudge","drank coffee","female",NA,"Jennifer","drinks coffee",3,"2 weeks",1173,"agree-key",4.66666666666667,1.54044504094715
82,"hobby","truthJudge","played the banjo","female",NA,"Hillary","plays the banjo",3,"5 years",1126,"agree-key",608.333333333333,6.41072297734848
82,"hobby","truthJudge","hiked","male",NA,"Kyle","hikes",3,"2 months",1174,"agree-key",20,2.99573227355399
82,"clothing","truthJudge","wore a suit","female",NA,"Rebecca","wears a suit",3,"6 months",1800,"agree-key",60,4.0943445622221
